Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
['CNv=0'],['Cyanide Radical'],"['N=1-0,J=1/2-1/2,F=1/2-1/2']",[113.1233687],[-5.89067],[5.43004],[-4.7119]
['CNv=0'],['Cyanide Radical'],"['N=1-0,J=1/2-1/2,F=1/2-3/2']",[113.14419],[-4.9776],[5.43003],[-3.7989]
['CNv=0'],['Cyanide Radical'],"['N=1-0,J=1/2-1/2,F=3/2-1/2']",[113.170535],[-5.28862],[5.43231],[-3.809]
['CNv=0'],['Cyanide Radical'],"['N=1-0,J=1/2-1/2,F=3/2-3/2']",[113.191325],[-5.17514],[5.4323],[-3.6956]
['CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical'],"['N=1-0,J=3/2-1/2,F=3/2-1/2' 'N=1-0,J=3/2-1/2,F=5/2-3/2']",[113.488142 113.490985],[-5.17169 -4.92358],[5.44755 5.44668],[-3.6933 -3.2691]
['CNv=0'],['Cyanide Radical'],"['N=1-0,J=3/2-1/2,F=1/2-1/2']",[113.499643],[-4.97352],[5.4481],[-3.7962]
['CNv=0'],['Cyanide Radical'],"['N=1-0,J=3/2-1/2,F=3/2-3/2']",[113.508934],[-5.28472],[5.44754],[-3.8064]
['CNv=0'],['Cyanide Radical'],"['N=1-0,J=3/2-1/2,F=1/2-3/2']",[113.5204215],[-5.88634],[5.44809],[-4.7091]
['CNv=0'],['Cyanide Radical'],"['N=2-1,J=3/2-3/2,F=1/2-1/2']",[226.2874265],[-4.98737],[16.30806],[-4.1215]
['CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical'],"['N=2-1,J=3/2-3/2,F=1/2-3/2' 'N=2-1,J=3/2-3/2,F=3/2-1/2']",[226.298924  226.3030784],[-5.08475 -5.37977],[16.30818 16.30881],[-4.2189 -4.2129]
['CNv=0'],['Cyanide Radical'],"['N=2-1,J=3/2-3/2,F=3/2-3/2']",[226.31454],[-5.00405],[16.30893],[-3.8372]
['CNv=0'],['Cyanide Radical'],"['N=2-1,J=3/2-3/2,F=3/2-5/2']",[226.3325364],[-5.34151],[16.30893],[-4.1747]
['CNv=0'],['Cyanide Radical'],"['N=2-1,J=3/2-3/2,F=5/2-3/2']",[226.3419306],[-5.50078],[16.31025],[-4.1579]
['CNv=0'],['Cyanide Radical'],"['N=2-1,J=3/2-3/2,F=5/2-5/2']",[226.359871],[-4.79365],[16.31024],[-3.4508]
['CNv=0'],['Cyanide Radical'],"['N=2-1,J=3/2-1/2,F=1/2-3/2']",[226.6165554],[-4.96955],[16.30818],[-4.1043]
['CNv=0'],['Cyanide Radical'],"['N=2-1,J=3/2-1/2,F=3/2-3/2']",[226.63219],[-4.37065],[16.30893],[-3.2044]
['CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical'],"['N=2-1,J=3/2-1/2,F=5/2-3/2' 'N=2-1,J=3/2-1/2,F=1/2-1/2']",[226.659575 226.663703],[-4.02379 -4.07236],[16.31024 16.30814],[-2.6815 -3.2072]
['CNv=0'],['Cyanide Radical'],"['N=2-1,J=3/2-1/2,F=3/2-1/2']",[226.679382],[-4.27836],[16.30889],[-3.1122]
['CNv=0' 'CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'],"['N=2-1,J=5/2-3/2,F=5/2-3/2' 'N=2-1,J=5/2-3/2,F=7/2-5/2'
 'N=2-1,J=5/2-3/2,F=3/2-1/2']",[226.874166 226.874745 226.875897],[-4.01675 -3.94188 -4.06615],[16.33579 16.33495 16.3363 ],[-2.6749 -2.4751 -2.9004]
['CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical'],"['N=2-1,J=5/2-3/2,F=3/2-3/2' 'N=2-1,J=5/2-3/2,F=5/2-5/2']",[226.887352 226.892119],[-4.56363 -4.74221],[16.33642 16.33579],[-3.3979 -3.4004]
['CNv=0'],['Cyanide Radical'],"['N=2-1,J=5/2-3/2,F=3/2-5/2']",[226.9053771],[-5.94809],[16.33642],[-4.7824]
['CNv=0'],['Cyanide Radical'],"['N=3-2,J=5/2-5/2,F=3/2-3/2']",[339.446777],[-4.64512],[32.62714],[-3.674]
['CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical'],"['N=3-2,J=5/2-5/2,F=3/2-5/2' 'N=3-2,J=5/2-5/2,F=5/2-3/2']",[339.4599961 339.4626826],[-5.36351 -5.53019],[32.6272 32.6279],[-4.3924 -4.383 ]
['CNv=0'],['Cyanide Radical'],"['N=3-2,J=5/2-5/2,F=5/2-5/2']",[339.475904],[-4.67278],[32.62796],[-3.5256]
['CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical'],"['N=3-2,J=5/2-5/2,F=5/2-7/2' 'N=3-2,J=5/2-5/2,F=7/2-5/2']",[339.4932723 339.4992902],[-5.52486 -5.63208],[32.62793 32.62908],[-4.3777 -4.36  ]
['CNv=0'],['Cyanide Radical'],"['N=3-2,J=5/2-5/2,F=7/2-7/2']",[339.516658],[-4.59596],[32.62905],[-3.3239]
['CNv=0'],['Cyanide Radical'],"['N=3-2,J=5/2-3/2,F=3/2-5/2']",[339.9922728],[-5.40974],[32.62713],[-4.4393]
['CNv=0'],['Cyanide Radical'],"['N=3-2,J=5/2-3/2,F=5/2-5/2']",[340.008097],[-4.20782],[32.62789],[-3.0613]
['CNv=0'],['Cyanide Radical'],"['N=3-2,J=5/2-3/2,F=3/2-3/2']",[340.019602],[-4.03291],[32.62715],[-3.0625]
['CNv=0' 'CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'],"['N=3-2,J=5/2-3/2,F=7/2-5/2' 'N=3-2,J=5/2-3/2,F=3/2-1/2'
 'N=3-2,J=5/2-3/2,F=3/2-1/2']",[340.031544 340.035408 340.035408],[-3.41512 -3.53959 -3.49068],[32.62902 32.62719 32.62791],[-2.1437 -2.5692 -2.3442]
['CNv=0' 'CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'],"['N=3-2,J=7/2-5/2,F=7/2-5/2' 'N=3-2,J=7/2-5/2,F=7/2-5/2'
 'N=3-2,J=7/2-5/2,F=5/2-3/2']",[340.24777   340.24777   340.2485764],[-3.4206  -3.38391 -3.43486],[32.665   32.66414 32.66562],[-2.1495 -2.0159 -2.2887]
['CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical'],"['N=3-2,J=7/2-5/2,F=5/2-5/2' 'N=3-2,J=7/2-5/2,F=7/2-7/2']",[340.261818 340.265025],[-4.34885 -4.47488],[32.66568 32.66497],[-3.2027 -3.2038]
['CNv=0'],['Cyanide Radical'],"['N=3-2,J=7/2-5/2,F=5/2-7/2']",[340.2791661],[-6.03282],[32.66565],[-4.8867]
['CNv=0' 'CNv=0' 'CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'],"['N=4-3,J=7/2-7/2,F=5/2-5/2' 'N=4-3,J=7/2-7/2,F=5/2-7/2'
 'N=4-3,J=7/2-7/2,F=7/2-5/2' 'N=4-3,J=7/2-7/2,F=7/2-7/2']",[452.5897255 452.6038821 452.6057575 452.6199141],[-4.48505 -5.53464 -5.64858 -4.50286],[54.38642 54.38638 54.38719 54.38715],[-3.4903 -4.5399 -4.5289 -3.3832]
['CNv=0' 'CNv=0'],['Cyanide Radical' 'Cyanide Radical'],"['N=4-3,J=7/2-7/2,F=7/2-9/2' 'N=4-3,J=7/2-7/2,F=9/2-7/2']",[452.6370457 452.6416167],[-5.65185 -5.73125],[54.38711 54.38819],[-4.5322 -4.5147]
['CNv=0'],['Cyanide Radical'],"['N=4-3,J=7/2-7/2,F=9/2-9/2']",[452.6587483],[-4.46224],[54.38815],[-3.2457]
['CNv=0'],['Cyanide Radical'],"['N=4-3,J=7/2-5/2,F=5/2-7/2']",[453.352221],[-5.65055],[54.38632],[-4.6565]
['CNv=0' 'CNv=0' 'CNv=0' 'CNv=0' 'CNv=0'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical']","['N=4-3,J=7/2-5/2,F=7/2-7/2' 'N=4-3,J=7/2-5/2,F=5/2-5/2'
 'N=4-3,J=7/2-5/2,F=9/2-7/2' 'N=4-3,J=7/2-5/2,F=5/2-3/2'
 'N=4-3,J=7/2-5/2,F=5/2-3/2']",[453.368253  453.3756193 453.390057  453.391668  453.391668 ],[-4.09597 -3.97173 -3.01006 -3.06101 -3.04695],[54.38709 54.38644 54.38814 54.38634 54.38721],[-2.977  -2.9777 -1.7942 -2.067  -1.928 ]
['CNv=0' 'CNv=0' 'CNv=0' 'CNv=0' 'CNv=0' 'CNv=0'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical']","['N=4-3,J=9/2-7/2,F=9/2-7/2' 'N=4-3,J=9/2-7/2,F=9/2-7/2'
 'N=4-3,J=9/2-7/2,F=7/2-5/2' 'N=4-3,J=9/2-7/2,F=7/2-7/2'
 'N=4-3,J=9/2-7/2,F=9/2-9/2' 'N=4-3,J=9/2-7/2,F=7/2-9/2']",[453.60674   453.60674   453.6071839 453.6213405 453.6237137 453.6384721],[-3.01539 -2.99348 -3.02138 -4.20447 -4.30198 -6.10955],[54.43451 54.43364 54.43525 54.43521 54.43446 54.43517],[-1.7998 -1.6987 -1.9027 -3.0858 -3.0864 -4.9909]
['CNv=0' 'CNv=0' 'CNv=0' 'CNv=0' 'CNv=0' 'CNv=0' 'CNv=0'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical']","['N=5-4,J=9/2-9/2,F=7/2-7/2' 'N=5-4,J=9/2-9/2,F=7/2-9/2'
 'N=5-4,J=9/2-9/2,F=9/2-7/2' 'N=5-4,J=9/2-9/2,F=9/2-9/2'
 'N=5-4,J=9/2-9/2,F=9/2-11/2' 'N=5-4,J=9/2-9/2,F=11/2-9/2'
 'N=5-4,J=9/2-9/2,F=11/2-11/2']","[565.7133526 565.7281111 565.7294714 565.7442299 565.7612235 565.7649904
 565.7819839]",[-4.37471 -5.6578  -5.74281 -4.3864  -5.74968 -5.81166 -4.36105],[81.58504 81.58503 81.58581 81.5858  81.58576 81.5868  81.58675],[-3.3873 -4.6704 -4.6585 -3.3021 -4.6654 -4.6482 -3.1976]
['CNv=0' 'CNv=0' 'CNv=0' 'CNv=0' 'CNv=0' 'CNv=0'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical']","['N=5-4,J=9/2-7/2,F=7/2-9/2' 'N=5-4,J=9/2-7/2,F=9/2-9/2'
 'N=5-4,J=9/2-7/2,F=7/2-7/2' 'N=5-4,J=9/2-7/2,F=11/2-9/2'
 'N=5-4,J=9/2-7/2,F=11/2-9/2' 'N=5-4,J=9/2-7/2,F=11/2-9/2']",[566.6930764 566.7091953 566.714779  566.73063   566.73063   566.73063  ],[-5.81299 -4.00819 -3.91168 -2.70345 -2.73137 -2.72547],[81.58501 81.58579 81.58505 81.58681 81.58494 81.58581],[-4.8263 -2.9246 -2.925  -1.5407 -1.7447 -1.6419]
['CNv=0' 'CNv=0' 'CNv=0' 'CNv=0' 'CNv=0' 'CNv=0'],"['Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical' 'Cyanide Radical'
 'Cyanide Radical' 'Cyanide Radical']","['N=5-4,J=11/2-9/2,F=11/2-9/2' 'N=5-4,J=11/2-9/2,F=11/2-9/2'
 'N=5-4,J=11/2-9/2,F=11/2-9/2' 'N=5-4,J=11/2-9/2,F=9/2-9/2'
 'N=5-4,J=11/2-9/2,F=11/2-11/2' 'N=5-4,J=11/2-9/2,F=9/2-11/2']",[566.946974  566.946974  566.946974  566.9620422 566.9638609 566.9790357],[-2.70771 -2.69316 -2.71083 -4.09592 -4.1755  -6.17671],[81.64353 81.64266 81.64424 81.64425 81.64347 81.6442 ],[-1.5452 -1.4637 -1.6275 -3.0126 -3.013  -5.0934]
