Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['5(4)-4(4),F=5-4' '5(4)-4(4)' '5(4)-4(4),F=6-5' '5(4)-4(4),F=4-3']",[91.957881  91.958726  91.9590223 91.9593567],[-5.29904 -4.80414 -5.28129 -5.30329],[127.54349 127.54339 127.5434  127.54342],[-4.3493 -3.8544 -4.259  -4.4407]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['5(3)-4(3),F=5-4' '5(3)-4(3)' '5(3)-4(3),F=6-5' '5(3)-4(3),F=4-3']",[91.9706551 91.9711304 91.9713075 91.9714624],[-5.04899 -4.55409 -5.03124 -5.05324],[77.54614 77.54602 77.54602 77.54603],[-3.7259 -3.231  -3.6356 -3.8173]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['5(2)-4(2),F=5-4' '5(2)-4(2)' '5(2)-4(2),F=6-5' '5(2)-4(2),F=4-3']",[91.979783  91.9799943 91.9800863 91.9801129],[-4.93073 -4.43593 -4.91298 -4.93498],[41.82554 41.82555 41.82555 41.82556],[-3.857  -3.3622 -3.7667 -3.9484]
"['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'
 'CH3CNv=0' 'CH3CNv=0']","['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'
 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide']","['5(1)-4(1),F=5-4' '5(1)-4(1),F=4-3' '5(1)-4(1)' '5(1)-4(1),F=6-5'
 '5(0)-4(0),F=4-3' '5(0)-4(0)' '5(0)-4(0)' '5(0)-4(0),F=6-5']","[91.9852613 91.9853047 91.9853141 91.985355  91.9870355 91.9870876
 91.9870876 91.9871115]",[-4.87264 -4.87688 -4.37783 -4.85489 -4.85912 -4.85487 -4.36007 -4.83712],[20.3899  20.39005 20.39005 20.39005 13.24425 13.24426 13.24426 13.24426],[-3.7679 -3.8593 -3.2731 -3.6776 -3.8312 -3.7398 -3.245  -3.6495]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['6(5)-5(5),F=6-5' '6(5)-5(5)' '6(5)-5(5),F=7-6' '6(5)-5(5),F=5-4']",[110.3295906 110.330345  110.3306248 110.3308701],[-5.12084 -4.63143 -5.10858 -5.12318],[197.10135 197.10124 197.10125 197.10127],[-4.2777 -3.7883 -4.2033 -4.3526]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['6(4)-5(4),F=6-5' '6(4)-5(4)' '6(4)-5(4),F=7-6' '6(4)-5(4),F=5-4']",[110.3489875 110.3494703 110.3496559 110.3497942],[-4.86089 -4.37159 -4.84873 -4.86333],[132.83946 132.83934 132.83935 132.83936],[-3.9248 -3.4355 -3.8505 -3.9998]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],"['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'
 'Methyl Cyanide' 'Methyl Cyanide']","['6(3)-5(3),F=6-6' '6(3)-5(3),F=6-5' '6(3)-5(3)' '6(3)-5(3),F=7-6'
 '6(3)-5(3),F=5-4' '6(3)-5(3),F=5-5']",[110.3639274 110.3640821 110.3643537 110.364466  110.3645211 110.36469  ],[-6.27454 -4.73044 -4.24104 -4.71818 -4.73278 -6.20188],[82.84279 82.8428  82.84281 82.84282 82.84282 82.84283],[-4.9651 -3.421  -2.9316 -3.3466 -3.4959 -4.965 ]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['6(2)-5(2),F=6-5' '6(2)-5(2)' '6(2)-5(2),F=5-4' '6(2)-5(2),F=7-6']",[110.3748683 110.374989  110.3750447 110.3750489],[-4.65647 -4.16717 -4.65882 -4.64422],[47.12271 47.12272 47.12272 47.12272],[-3.5964 -3.1071 -3.6713 -3.522 ]
"['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'
 'CH3CNv=0' 'CH3CNv=0']","['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'
 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide']","['6(1)-5(1),F=6-5' '6(1)-5(1),F=5-4' '6(1)-5(1)' '6(1)-5(1),F=7-6'
 '6(0)-5(0),F=5-4' '6(0)-5(0)' '6(0)-5(0)' '6(0)-5(0),F=7-6']","[110.3813418 110.3813605 110.381372  110.3814005 110.3834661 110.3834999
 110.3834999 110.3835179]",[-4.61748 -4.61983 -4.12818 -4.60523 -4.60757 -4.60522 -4.11592 -4.59296],[25.68741 25.68755 25.68755 25.68755 18.54192 18.54178 18.54192 18.54192],[-3.5264 -3.6013 -3.0371 -3.452  -3.5787 -3.5038 -3.0145 -3.4294]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['7(6)-6(6),F=7-6' '7(6)-6(6)' '7(6)-6(6),F=8-7' '7(6)-6(6),F=6-5']",[128.6894316 128.6901106 128.6903731 128.6905602],[-4.9735  -4.4874  -4.96456 -4.97495],[281.79006 281.78995 281.78996 281.78997],[-3.956  -3.4699 -3.8927 -4.0196]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['7(5)-6(5),F=7-6' '7(5)-6(5)' '7(5)-6(5),F=8-7' '7(5)-6(5),F=6-5']",[128.7168877 128.7173592 128.7175459 128.7176641],[-4.70694 -4.22084 -4.69799 -4.70839],[203.27883 203.27885 203.27871 203.27872],[-3.8769 -3.3908 -3.8136 -3.9405]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['7(4)-6(4),F=7-6' '7(4)-6(4)' '7(4)-6(4),F=8-7' '7(4)-6(4),F=6-5']",[128.739367  128.7396687 128.7397933 128.7398553],[-4.56839 -4.08239 -4.55945 -4.56984],[139.01795 139.01797 139.01797 139.01798],[-3.6454 -3.1594 -3.5821 -3.709 ]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],"['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'
 'Methyl Cyanide' 'Methyl Cyanide']","['7(3)-6(3),F=7-7' '7(3)-6(3),F=7-6' '7(3)-6(3)' '7(3)-6(3),F=8-7'
 '7(3)-6(3),F=6-5' '7(3)-6(3),F=6-6']",[128.7563218 128.7568603 128.75703   128.7571063 128.7571245 128.7577324],[-6.16594 -4.48474 -3.99864 -4.47579 -4.48619 -6.10379],[89.02209 89.02212 89.02213 89.02213 89.02213 89.02216],[-4.8696 -3.1884 -2.7023 -3.1251 -3.252  -4.8696]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['7(2)-6(2),F=7-6' '7(2)-6(2)' '7(2)-6(2),F=6-5' '7(2)-6(2),F=8-7']",[128.7693606 128.7694361 128.7694647 128.7694779],[-4.43347 -3.94737 -4.43493 -4.42443],[53.30269 53.3027  53.30284 53.3027 ],[-3.3865 -2.9004 -3.4501 -3.3231]
"['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'
 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0']","['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'
 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'
 'Methyl Cyanide' 'Methyl Cyanide']","['7(1)-6(1),F=7-6' '7(1)-6(1),F=6-5' '7(1)-6(1)' '7(1)-6(1),F=8-7'
 '7(0)-6(0),F=7-7' '7(0)-6(0),F=6-5' '7(0)-6(0)' '7(0)-6(0)'
 '7(0)-6(0),F=8-7' '7(0)-6(0),F=6-6']","[128.7768628 128.7768709 128.7768817 128.7769028 128.7778733 128.77934
 128.7793639 128.7793639 128.7793781 128.781057 ]","[-4.40528 -4.40673 -3.91928 -4.39634 -6.07752 -4.39777 -4.39632 -3.91022
 -4.38737 -6.01536]","[31.86773 31.86787 31.86787 31.86787 24.72233 24.7224  24.72226 24.7224
 24.7224  24.72234]","[-3.3273 -3.3909 -2.8413 -3.264  -4.9892 -3.3716 -3.308  -2.8219 -3.2447
 -4.9892]"
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['8(7)-7(7),F=8-7' '8(7)-7(7)' '8(7)-7(7),F=9-8' '8(7)-7(7),F=7-6']",[147.035219  147.0358351 147.0360811 147.0362282],[-4.84792 -4.36401 -4.84112 -4.84885],[381.59039 381.59042 381.59044 381.5903 ],[-4.2788 -3.7949 -4.2237 -4.3341]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['8(6)-7(6),F=8-7' '8(6)-7(6)' '8(6)-7(6),F=9-8' '8(6)-7(6),F=7-6']",[147.0721494 147.0726021 147.0727859 147.0728861],[-4.5766  -4.09259 -4.5697  -4.57754],[288.84843 288.84846 288.84846 288.84833],[-3.5723 -3.0883 -3.5171 -3.6276]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['8(5)-7(5),F=8-7' '8(5)-7(5)' '8(5)-7(5),F=9-8' '8(5)-7(5),F=7-6']",[147.1034237 147.103738  147.1038692 147.1039297],[-4.43243 -3.94843 -4.42553 -4.43337],[210.33868 210.33869 210.3387  210.3387 ],[-3.6156 -3.1316 -3.5604 -3.6709]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['8(4)-7(4),F=8-7' '8(4)-7(4)' '8(4)-7(4),F=9-8' '8(4)-7(4),F=7-6']",[147.129029  147.1292302 147.1293183 147.1293464],[-4.34198 -3.85798 -4.33518 -4.34292],[146.0791  146.07911 146.07912 146.07912],[-3.4322 -2.9482 -3.3771 -3.4875]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],"['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'
 'Methyl Cyanide' 'Methyl Cyanide']","['8(3)-7(3),F=8-8' '8(3)-7(3),F=8-7' '8(3)-7(3)' '8(3)-7(3),F=9-8'
 '8(3)-7(3),F=7-6' '8(3)-7(3),F=7-7']",[147.1481705 147.1489551 147.1490683 147.1491229 147.1491257 147.1499979],[-6.08203 -4.28273 -3.79873 -4.27583 -4.28367 -6.02767],[96.08421 96.08425 96.08426 96.08426 96.08426 96.0843 ],[-4.7989 -2.9996 -2.5156 -2.9444 -3.0549 -4.7989]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['8(2)-7(2),F=8-7' '8(2)-7(2)' '8(2)-7(2),F=7-6' '8(2)-7(2),F=9-8']",[147.1631938 147.1632441 147.1632596 147.1632748],[-4.24476 -3.76076 -4.2457  -4.23797],[60.36548 60.36548 60.36548 60.36549],[-3.211  -2.727  -3.2663 -3.1559]
"['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'
 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0']","['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'
 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'
 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide']","['8(1)-7(1),F=8-8' '8(1)-7(1),F=8-7' '8(1)-7(1),F=7-6' '8(1)-7(1)'
 '8(1)-7(1),F=9-8' '8(0)-7(0),F=8-8' '8(1)-7(1),F=7-7' '8(0)-7(0),F=7-6'
 '8(0)-7(0)' '8(0)-7(0)' '8(0)-7(0),F=9-8' '8(0)-7(0),F=7-7']","[147.1703146 147.1717394 147.1717423 147.1717519 147.1717683 147.1730835
 147.1733442 147.1745702 147.1745883 147.1745883 147.1745999 147.1762633]","[-6.02287 -4.22347 -4.22441 -3.73957 -4.21667 -6.01601 -5.9685  -4.21755
 -4.2166  -3.7326  -4.20981 -5.96154]","[38.93093 38.931   38.931   38.931   38.931   31.78562 38.93107 31.78569
 31.78555 31.78569 31.78569 31.78563]","[-4.9581 -3.1587 -3.214  -2.6748 -3.1036 -4.9409 -4.9581 -3.1968 -3.1415
 -2.6575 -3.0864 -4.9408]"
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['9(8)-8(8),F=9-8' '9(8)-8(8)' '9(8)-8(8),F=10-9' '9(8)-8(8),F=8-7']",[165.3647798 165.3653431 165.3655739 165.3656922],[-4.73852 -4.25602 -4.73318 -4.73921],[496.47994 496.47997 496.47983 496.47984],[-4.3378 -3.8553 -4.289  -4.3868]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['9(7)-8(7),F=9-8' '9(7)-8(7)' '9(7)-8(7),F=10-9' '9(7)-8(7),F=8-7']",[165.4125836 165.4130149 165.4131938 165.4132788],[-4.46342 -3.98092 -4.45809 -4.46412],[389.52905 389.52907 389.52893 389.52894],[-3.908  -3.4255 -3.8592 -3.957 ]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['9(6)-8(6),F=9-8' '9(6)-8(6)' '9(6)-8(6),F=10-9' '9(6)-8(6),F=8-7']",[165.4540528 165.4543696 165.4545037 165.4545598],[-4.3151  -3.8326  -4.30966 -4.31569],[296.78903 296.78904 296.78905 296.78905],[-3.3245 -2.842  -3.2756 -3.3734]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['9(5)-8(5),F=9-8' '9(5)-8(5)' '9(5)-8(5),F=10-9' '9(5)-8(5),F=8-7']",[165.4891706 165.4893907 165.4894867 165.4895184],[-4.21983 -3.73733 -4.2144  -4.22052],[218.28104 218.28105 218.28105 218.28106],[-3.4167 -2.9342 -3.3678 -3.4657]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'],"['9(4)-8(4),F=9-8' '9(4)-8(4)' '9(4)-8(4),F=10-9' '9(4)-8(4),F=8-7']",[165.5179229 165.5180638 165.5181287 165.5181404],[-4.15488 -3.67238 -4.14944 -4.15557],[154.02277 154.02278 154.02278 154.02278],[-3.2588 -2.7763 -3.2099 -3.3078]
['CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0' 'CH3CNv=0'],"['Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide' 'Methyl Cyanide'
 'Methyl Cyanide' 'Methyl Cyanide']","['9(3)-8(3),F=9-9' '9(3)-8(3),F=9-8' '9(3)-8(3)' '9(3)-8(3),F=8-7'
 '9(3)-8(3),F=10-9' '9(3)-8(3),F=8-8']",[165.5393456 165.540298  165.5403772 165.5404141 165.540418  165.5414569],[-6.01343 -4.11032 -3.62772 -4.11092 -4.10489 -5.96502],[104.02899 104.0289  104.02904 104.02905 104.02905 104.02895],[-4.744  -2.8409 -2.3583 -2.8898 -2.792  -4.7439]
